,id,brand,category,rating,number_of_reviews,love,price,value_price,MarketingFlags,details,how_to_use,ingredients,online_only,exclusive
2757,2010403,87,62,4.0,58,2600,60.0,60.0,0,1280,127,1,0,0
2758,1923994,87,58,7.0,5,1400,150.0,150.0,1,1455,369,1,1,0
2759,2185775,87,45,8.0,3,1100,75.0,75.0,0,1435,280,1,0,0
2760,2224590,87,116,7.0,6,507,150.0,150.0,0,1244,122,1,0,0
2761,1958578,87,118,7.0,1,682,140.0,140.0,1,1206,109,1,1,0
2762,2155687,87,55,8.0,6,955,90.0,90.0,1,1196,280,1,1,0
2763,1560309,87,55,6.0,26,3700,90.0,90.0,1,1292,509,1,1,0
2764,2072700,87,114,8.0,5,1800,45.0,45.0,1,1413,500,1,1,0
2765,2155661,87,131,6.0,3,0,18.0,18.0,1,1289,127,1,1,0
2766,1560218,87,58,7.0,12,2200,34.0,34.0,0,1084,489,1,0,0
2767,1892314,87,45,6.0,15,1600,75.0,75.0,1,1362,325,1,1,0
2768,2294668,87,62,6.0,3,1100,75.0,75.0,1,1118,396,1,1,0
2769,1958586,87,94,6.0,17,3900,24.0,24.0,1,718,120,1,1,0
2770,1780519,87,94,6.0,24,2900,22.0,22.0,0,513,206,1,0,0
2771,1850155,87,58,7.0,11,1300,150.0,150.0,0,1367,478,1,0,0
2772,1850148,87,116,7.0,7,1100,75.0,75.0,0,1593,492,1,0,0
2773,2294676,87,112,0.0,0,0,25.0,25.0,1,1081,396,1,1,0
2774,112680,88,114,8.0,356,22400,13.5,13.5,1,1288,335,1,1,0
2775,1154897,88,114,8.0,1000,21800,16.0,16.0,1,1382,335,1,0,1
2776,112706,88,114,8.0,79,7300,22.5,22.5,1,1384,335,1,1,0
2777,2350973,93,77,5.0,5,587,34.0,34.0,1,1151,267,1,0,1
2778,2351005,93,76,5.0,4,322,32.0,32.0,1,979,224,1,0,1
2779,2351013,93,140,5.0,1,225,20.0,24.0,1,1340,1028,1,0,1
2780,2350981,93,127,5.0,4,296,29.0,29.0,1,1009,216,1,0,1
2781,2350999,93,33,5.0,4,189,29.0,29.0,1,947,233,1,0,1
2782,2138378,94,118,8.0,1000,110100,58.0,58.0,0,1843,653,1,0,0
2783,1899103,94,62,8.0,3000,195000,34.0,34.0,1,1208,298,1,0,1
2784,1846435,94,55,7.0,1000,97000,56.0,56.0,1,1554,362,1,0,1
2785,2085900,94,130,8.0,213,21400,6.0,6.0,1,1236,348,1,0,1
2786,1964519,94,116,7.0,751,41100,45.0,45.0,1,1755,180,1,0,1
2787,2268779,94,60,8.0,90,13700,36.0,36.0,1,1314,155,1,0,1
2788,2046597,94,62,7.0,592,31200,28.0,28.0,1,1300,133,1,0,1
2789,2250082,94,45,8.0,205,21300,45.0,45.0,1,1586,129,1,0,1
2790,2231975,94,56,8.0,149,23100,48.0,48.0,0,1362,203,1,0,0
2791,2085892,94,130,8.0,138,14200,6.0,6.0,1,1190,347,1,0,1
2792,2111425,94,131,8.0,78,0,22.0,22.0,1,1171,298,1,0,1
2793,2324879,94,140,7.0,16,9100,28.0,40.0,1,1380,235,1,0,1
2794,1755016,94,118,7.0,553,39700,48.0,48.0,1,1114,341,1,0,1
2795,2046613,94,140,8.0,130,35900,45.0,45.0,1,1544,478,1,0,1
2796,1755040,94,45,7.0,447,28000,38.0,38.0,1,1125,178,1,0,1
2797,2042794,94,94,7.0,530,32800,10.0,10.0,1,1248,181,1,0,1
2798,2046605,94,55,8.0,308,26500,38.0,38.0,1,1805,507,1,0,1
2799,1894039,94,116,8.0,414,22000,34.0,34.0,1,1129,304,1,0,1
2800,2250090,94,58,6.0,139,20800,62.0,62.0,1,1867,51,1,0,1
2801,2289080,94,62,8.0,3000,0,58.0,68.0,1,1302,296,1,0,1
2802,2170280,94,38,5.0,358,8100,15.0,15.0,1,1283,255,1,0,1
2803,2174878,94,116,7.0,29,5900,68.0,68.0,1,2060,383,1,1,1
2804,2289072,94,13,7.0,23,3900,35.0,35.0,1,1205,86,1,1,1
2805,2327989,94,116,5.0,73,1100,38.0,38.0,1,1286,90,1,0,1
2806,1931526,89,57,7.0,1000,142200,54.0,54.0,1,877,914,1,0,1
2807,2278166,89,93,6.0,152,19100,20.0,20.0,1,1208,468,1,0,1
2808,1931518,89,56,7.0,1000,116500,54.0,54.0,1,1113,1591,1,0,1
2809,2113058,89,57,6.0,634,82200,54.0,54.0,1,1318,721,1,0,1
2810,2214807,89,57,8.0,291,26800,54.0,54.0,1,920,202,1,0,1
2811,2001220,89,106,7.0,1000,98400,22.0,22.0,1,921,491,1,0,1
2812,2214815,89,57,6.0,25,0,22.0,22.0,1,943,823,1,0,1
2813,2001212,89,106,7.0,1000,79100,22.0,22.0,1,986,795,1,0,1
2814,2331908,89,58,7.0,81,11900,54.0,54.0,1,1056,330,1,0,1
2815,2337376,89,116,6.0,7,1700,39.0,39.0,1,1079,163,1,0,1
2816,2189546,89,126,7.0,199,32500,39.0,39.0,1,1055,169,1,0,1
2817,2231330,89,45,7.0,171,16300,40.0,40.0,1,1176,286,1,0,1
2818,2278158,89,58,7.0,18,9100,22.0,22.0,1,950,219,1,0,1
2819,2077691,89,56,8.0,688,25700,39.0,39.0,1,1464,793,1,1,1
2820,1925577,90,32,7.0,1000,172300,25.0,25.0,1,1747,290,1,0,1
2821,2164671,90,70,7.0,15000,625500,35.0,35.0,1,683,1002,1,0,1
2822,2340305,90,89,5.0,25,9900,25.0,25.0,1,527,429,1,1,1
2823,2327245,90,96,8.0,10000,553300,19.0,19.0,1,755,196,1,0,1
2824,2211076,90,89,8.0,3000,364600,36.0,36.0,1,590,534,1,0,1
2825,2268639,90,89,8.0,1000,155200,25.0,25.0,0,448,442,1,0,0
2826,2173367,90,32,7.0,1000,146600,26.0,26.0,1,695,506,1,0,1
2827,2268548,90,50,7.0,685,43600,20.0,20.0,1,491,177,1,0,1
2828,2268274,90,70,6.0,1000,78200,35.0,35.0,1,660,1285,1,0,1
2829,2094217,90,47,7.0,330,63800,59.0,59.0,1,1507,250,1,0,1
2830,2173607,90,126,7.0,1000,105100,32.0,32.0,1,521,744,1,0,1
2831,2307775,90,140,8.0,69,24800,25.0,25.0,1,969,334,1,0,1
2832,2340446,90,89,8.0,1000,107500,39.0,39.0,1,831,196,1,1,1
2833,1925841,90,59,7.0,1000,187900,54.0,75.0,1,1587,329,1,0,1
2834,2211027,90,20,8.0,706,115000,30.0,30.0,1,533,220,1,0,1
2835,2340438,90,13,7.0,700,92100,59.0,59.0,1,694,211,1,1,1
2836,1925528,90,57,7.0,1000,141200,32.0,32.0,1,1458,647,1,0,1
2837,2156487,90,103,8.0,2000,349300,18.0,18.0,1,1550,113,1,0,1
2838,2294312,90,111,7.0,2000,32900,24.0,24.0,1,616,792,1,0,1
2839,2144673,90,99,7.0,43,21000,19.0,19.0,1,1730,443,1,0,1
2840,2144590,90,26,8.0,266,52700,54.0,54.0,1,1870,552,1,0,1
2841,2173714,90,103,8.0,4000,347300,25.0,25.0,1,526,210,1,0,1
2842,2272680,90,96,8.0,385,58800,42.0,42.0,1,1162,103,1,0,1
2843,2311462,90,47,6.0,180,94400,25.0,25.0,1,795,576,1,0,1
2844,2307783,90,112,7.0,20,46500,18.0,18.0,1,523,646,0,0,1
2845,2316388,90,52,7.0,192,52700,22.0,22.0,1,546,541,1,0,1
2846,2144665,90,89,6.0,103,32600,20.0,20.0,1,912,97,1,0,1
2847,2346641,90,99,8.0,3,9500,29.0,38.0,1,749,184,1,0,1
2848,2268449,90,57,8.0,141,30100,32.0,32.0,1,640,443,1,0,1
2849,2162774,90,59,6.0,58,21900,79.0,101.0,1,3072,615,1,1,1
2850,2094258,90,52,6.0,2000,67900,22.0,22.0,1,1274,351,1,0,1
2851,2225845,90,52,5.0,217,29400,35.0,35.0,1,899,460,1,0,1
2852,2225928,90,93,8.0,522,47900,18.0,18.0,1,537,397,1,0,1
2853,2268431,90,57,7.0,145,23400,32.0,32.0,1,698,474,1,0,1
2854,2018331,90,59,5.0,1000,156900,23.0,23.0,1,1523,255,1,0,1
2855,2211084,90,89,8.0,498,63500,36.0,36.0,1,566,788,1,0,1
2856,2225936,90,93,7.0,181,22600,16.0,16.0,1,496,319,1,0,1
2857,1925932,90,126,8.0,898,96400,32.0,32.0,1,1311,162,1,0,1
2858,2173573,90,106,7.0,175,35400,16.0,16.0,1,577,390,1,0,1
2859,1926021,90,134,8.0,466,55300,16.0,16.0,1,903,76,0,0,1
2860,2293488,90,99,8.0,22,12900,29.0,34.0,1,552,389,1,1,1
2861,2225894,90,103,8.0,177,39000,20.0,20.0,1,511,57,1,0,1
2862,2325744,90,59,5.0,4,4300,81.0,103.0,1,2022,286,1,1,1
2863,2281590,90,140,8.0,26,10700,69.0,69.0,1,979,300,1,0,1
2864,2281574,90,13,7.0,43,24500,24.0,24.0,1,535,201,1,0,1
2865,2203552,90,20,8.0,89,35200,24.0,24.0,1,776,417,1,0,1
2866,2329589,90,99,7.0,1,1400,39.0,54.0,1,1321,112,1,0,1
2867,2332914,90,126,6.0,31,13800,30.0,30.0,1,547,668,1,1,1
2868,1926013,90,54,8.0,359,59700,32.0,32.0,1,906,168,0,0,1
2869,2078483,90,54,8.0,108,36900,34.0,34.0,1,456,162,0,0,1
2870,2094241,90,48,7.0,311,34400,22.0,22.0,1,776,315,1,0,1
2871,2156586,90,53,8.0,25,20500,99.0,99.0,1,1422,240,1,1,1
2872,2173581,90,54,8.0,48,21400,34.0,34.0,1,515,363,0,0,1
2873,2211050,90,54,8.0,63,14600,36.0,36.0,1,532,142,0,0,1
2874,1926005,90,54,8.0,551,63100,34.0,34.0,1,1015,111,0,0,1
2875,2268423,90,54,8.0,64,9800,36.0,36.0,1,571,481,0,0,1
2876,2299022,90,108,8.0,30,10700,45.0,45.0,1,865,333,0,1,1
2877,2272185,90,89,5.0,40,12100,28.0,28.0,1,540,144,1,0,1
2878,2173680,90,134,7.0,30,10600,18.0,18.0,1,569,432,0,0,1
2879,1925999,90,54,8.0,84,28700,24.0,24.0,1,956,359,0,0,1
2880,2249829,90,49,7.0,41,14800,24.0,24.0,1,626,441,0,0,1
2881,2067809,90,89,6.0,341,51300,42.0,42.0,1,939,98,1,0,1
2882,2156446,90,89,8.0,77,22700,28.0,28.0,1,533,292,1,1,1
2883,2211068,90,54,8.0,12,9500,34.0,34.0,1,461,161,0,0,1
2884,2144624,90,49,6.0,140,43800,39.0,39.0,1,1421,221,1,0,1
2885,2094233,90,43,5.0,47,19800,24.0,24.0,1,907,447,0,0,1
2886,2067841,90,99,5.0,160,31100,32.0,32.0,1,1376,210,0,0,1
2887,2281608,90,89,5.0,12,5400,28.0,28.0,1,516,292,1,0,1
2888,2094290,90,106,7.0,63,22400,19.0,19.0,1,1739,440,1,0,1
2889,2272193,90,54,6.0,23,6500,20.0,20.0,1,522,141,0,0,1
2890,2311546,90,21,3.0,19,7800,18.0,18.0,1,493,115,0,1,1
2891,2311561,90,43,5.0,2,3500,24.0,24.0,1,446,276,0,0,1
2892,1925981,90,54,7.0,52,18100,24.0,24.0,1,1009,339,0,0,1
2893,2094225,90,43,7.0,30,12500,24.0,24.0,1,819,333,0,0,1
2894,1925973,90,54,5.0,138,26400,24.0,24.0,1,879,137,0,0,1
2895,1925940,90,11,7.0,160,31900,16.0,16.0,1,1332,62,0,0,1
2896,2322493,90,59,5.0,3,5900,50.0,61.0,1,970,312,1,1,1
2897,2173672,90,54,8.0,23,12500,26.0,26.0,1,538,522,0,0,1
2898,2311553,90,43,7.0,1,2700,24.0,24.0,1,476,150,0,0,1
2899,2144608,90,103,8.0,105,25400,36.0,36.0,1,1216,292,1,0,1
2900,1925957,90,11,7.0,15,11100,10.0,10.0,1,1322,62,0,0,1
2901,2311579,90,43,0.0,0,2400,24.0,24.0,1,443,161,0,0,1
2902,2352110,90,54,0.0,0,710,34.0,34.0,1,504,285,0,0,1
2903,2352730,90,12,0.0,0,17500,20.0,20.0,1,547,164,1,0,1
2904,2352839,90,20,0.0,0,8700,32.0,32.0,1,576,406,1,0,1
2905,2339489,95,116,8.0,6000,168800,42.0,42.0,1,1755,123,1,0,1
2906,1309608,95,65,8.0,2000,89900,34.0,34.0,0,1621,108,1,0,0
2907,2233245,95,124,8.0,304,38200,28.0,28.0,1,1473,762,1,0,1
2908,1217710,95,62,8.0,3000,90500,21.0,21.0,0,1341,217,1,0,0
2909,1459221,95,116,7.0,809,34900,26.0,26.0,0,1125,71,1,0,0
2910,2339471,95,131,8.0,516,32800,14.0,14.0,1,1671,124,1,0,1
2911,2265015,95,138,8.0,139,15100,22.0,22.0,0,1618,205,1,0,0
2912,2020501,95,116,7.0,692,34400,34.0,34.0,1,1380,80,1,0,1
2913,2203958,95,58,7.0,610,42100,38.0,38.0,0,1436,189,1,0,0
2914,1670090,95,118,8.0,480,35700,38.0,38.0,0,1310,104,1,0,0
2915,1892488,95,116,7.0,1000,63500,29.0,29.0,1,1101,99,1,0,1
2916,2004042,95,55,8.0,249,21600,32.0,32.0,1,2346,196,1,0,1
2917,1543313,95,131,8.0,270,14900,11.0,11.0,0,1341,217,1,0,0
2918,2339513,95,116,8.0,36,4500,32.0,32.0,1,1512,92,1,0,1
2919,2204857,95,137,7.0,396,31300,28.0,28.0,0,1987,177,1,0,0
2920,1600162,95,45,7.0,728,51400,36.0,36.0,0,2704,284,1,0,0
2921,2344646,95,112,1.0,1,4800,10.0,10.0,1,1473,762,1,0,1
2922,1567205,95,62,8.0,975,30000,24.0,24.0,0,2148,237,1,0,0
2923,2203917,95,45,7.0,77,17400,42.0,42.0,0,1974,90,1,0,0
2924,2166338,95,56,8.0,326,18700,30.0,30.0,0,1800,259,1,0,0
2925,2233252,95,65,8.0,303,23000,32.0,32.0,0,1463,965,1,0,0
2926,2339505,95,60,8.0,16,3500,34.0,34.0,0,1476,564,1,0,0
2927,1260397,95,116,7.0,485,13800,40.0,40.0,0,1442,146,1,0,0
2928,1899194,95,58,7.0,94,12900,58.0,58.0,0,1379,235,1,0,0
2929,2283323,95,55,8.0,122,10800,32.0,32.0,1,1504,206,1,0,1
2930,2315984,95,116,7.0,366,15500,30.0,30.0,0,1981,147,1,0,0
2931,1899186,95,65,8.0,145,19100,55.0,55.0,0,1498,169,1,0,0
2932,2061505,95,10,7.0,89,7200,30.0,30.0,0,2500,851,1,0,0
2933,1343391,95,45,7.0,298,22700,32.0,32.0,0,1139,312,1,0,0
2934,2203925,95,57,7.0,166,10200,29.0,29.0,1,2042,133,1,0,1
2935,2339497,95,140,8.0,357,1300,38.0,54.0,0,2462,1583,1,0,0
2936,1784776,95,45,7.0,186,21000,36.0,36.0,0,1203,157,1,0,0
2937,1379635,95,93,7.0,856,27900,12.0,12.0,0,1112,113,1,0,0
2938,1244862,95,116,7.0,530,13600,22.0,22.0,0,2210,133,1,0,0
2939,1496256,95,42,7.0,260,12400,25.0,25.0,0,1087,182,1,0,0
2940,2105799,95,32,7.0,364,22300,22.0,22.0,1,1746,83,1,0,1
2941,1670124,95,116,6.0,336,17300,30.0,30.0,0,2355,71,1,0,0
2942,1567213,95,55,7.0,375,25900,30.0,30.0,0,2195,278,1,0,0
2943,2317311,95,13,8.0,27,3200,34.0,34.0,0,1444,220,1,0,0
2944,2203974,95,116,8.0,10,1700,34.0,34.0,1,1634,123,1,1,0
2945,2203966,95,116,7.0,6,1400,34.0,34.0,1,1640,123,1,1,0
2946,1670116,95,45,6.0,189,12300,38.0,38.0,0,2438,62,1,0,0
2947,2215283,96,58,8.0,95,9200,77.0,77.0,1,1751,127,1,1,1
2948,2254845,97,119,8.0,16,970,78.0,78.0,1,1117,159,1,0,1
2949,2254704,97,122,7.0,17,1500,19.0,19.0,1,2145,759,1,0,1
2950,2254837,97,119,8.0,450,751,78.0,78.0,1,1169,158,1,0,1
2951,2254803,97,119,7.0,429,1000,78.0,78.0,1,1083,158,1,0,1
2952,2254787,97,122,6.0,8,595,28.0,28.0,1,1169,158,1,0,1
2953,2254795,97,122,8.0,7,989,28.0,28.0,1,1117,159,1,0,1
2954,2254670,97,119,5.0,2,286,78.0,78.0,1,1117,158,1,1,1
2955,2254688,97,119,7.0,3,155,78.0,78.0,1,1119,158,1,1,1
2956,2254662,97,119,5.0,406,287,78.0,78.0,1,1164,158,1,1,1
2957,2254761,97,122,8.0,2,351,28.0,28.0,1,1061,158,1,0,1
2958,2254811,97,119,8.0,3,239,78.0,78.0,1,1061,158,1,0,1
2959,2254753,97,122,7.0,9,1500,28.0,28.0,1,1083,158,1,0,1
2960,2254829,97,119,7.0,380,236,78.0,78.0,1,1105,159,1,0,1
2961,2254779,97,122,6.0,3,339,28.0,28.0,1,1105,159,1,0,1
2962,2254738,97,122,5.0,1,298,28.0,28.0,1,1122,158,1,1,1
2963,2254696,97,119,7.0,4,207,78.0,78.0,1,1122,158,1,1,1
2964,2254712,97,122,4.0,3,393,28.0,28.0,1,1164,158,1,1,1
2965,2254746,97,122,5.0,1,276,28.0,28.0,1,1119,158,1,1,1
2966,2254720,97,122,1.0,2,293,28.0,28.0,1,1117,158,1,1,1
2967,2117687,91,64,7.0,232,25500,49.0,49.0,0,582,140,0,0,0
2968,2317865,91,64,8.0,11,2400,159.0,159.0,1,431,494,0,0,1
2969,1778299,91,64,8.0,832,56900,119.0,119.0,0,903,136,0,0,0
2970,2216190,91,64,7.0,28,5700,199.0,199.0,0,604,210,0,0,0
2971,2216182,91,64,7.0,27,2900,199.0,199.0,0,549,210,0,0,0
2972,2216174,91,64,8.0,16,2100,199.0,199.0,0,551,210,0,0,0
2973,2106110,91,64,8.0,68,10200,199.0,199.0,0,570,267,0,0,0
2974,1778265,91,64,8.0,157,14200,169.0,169.0,1,524,200,0,1,0
2975,1778240,91,64,8.0,145,13100,169.0,169.0,1,524,195,0,1,0
2976,1953009,91,10,7.0,114,13600,149.0,149.0,1,590,877,0,0,1
2977,1778257,91,64,8.0,90,6100,169.0,169.0,1,565,202,0,1,0
2978,1778273,91,64,8.0,41,6500,169.0,169.0,1,719,135,0,1,0
2979,2291995,91,130,8.0,3,1100,19.99,19.99,1,767,575,1,1,0
2980,2106128,91,3,6.0,12,2600,99.0,99.0,0,563,266,0,0,0
2981,2148997,91,55,8.0,11,2300,19.99,19.99,0,839,318,1,0,0
2982,2148971,91,55,8.0,6,2400,19.99,19.99,0,713,277,1,0,0
2983,1782515,91,45,6.0,50,6700,139.0,139.0,0,578,279,0,0,0
2984,2106169,91,55,8.0,12,3200,9.99,9.99,0,625,318,1,0,0
2985,2106151,91,55,7.0,6,3000,9.99,9.99,0,708,318,1,0,0
2986,2148989,91,55,8.0,5,2000,19.99,19.99,0,643,318,1,0,0
2987,2028629,91,64,5.0,174,5900,89.0,89.0,0,545,477,0,0,0
2988,2149003,91,55,6.0,10,1100,19.99,19.99,0,747,318,1,0,0
2989,2149011,91,55,8.0,6,1000,19.99,19.99,0,673,277,1,0,0
2990,2292001,91,130,6.0,2,402,19.99,19.99,1,674,576,1,1,0
2991,2028660,91,136,4.0,14,1600,169.0,169.0,0,971,363,0,0,0
2992,2028710,91,136,3.0,4,726,189.0,189.0,0,1214,383,0,0,0
2993,1984517,92,91,8.0,168,8000,32.0,32.0,1,2399,576,1,0,1
2994,1984509,92,33,7.0,22,1200,26.0,26.0,1,1869,285,1,0,1
2995,1984566,92,85,8.0,23,1800,26.0,26.0,1,1703,245,1,0,1
2996,1984475,92,127,6.0,40,2300,22.0,22.0,1,1922,191,1,0,1
2997,1984491,92,33,6.0,28,1100,26.0,26.0,1,1807,300,1,0,1
2998,1984533,92,85,7.0,26,1200,29.0,29.0,1,1840,481,1,0,1
2999,1984483,92,127,6.0,33,1400,22.0,22.0,1,1646,135,1,0,1
3000,1984558,92,85,8.0,17,1400,29.0,29.0,1,1550,892,1,0,1
3001,1984541,92,85,7.0,43,1600,29.0,29.0,1,1584,430,1,0,1
3002,1984525,92,85,7.0,21,2000,29.0,29.0,1,1694,200,1,0,1
3003,2085975,92,72,6.0,3,0,14.0,14.0,1,2435,576,1,1,1
3004,2130334,98,9,5.0,72,2500,15.0,15.0,1,557,112,1,1,0
3005,2130342,98,9,5.0,38,2700,33.0,33.0,1,1250,161,1,1,0
3006,487694,99,62,8.0,7000,175700,38.0,38.0,0,1178,107,1,0,0
3007,1788397,99,116,8.0,1000,93400,42.0,42.0,0,993,106,1,0,0
3008,2175560,99,116,8.0,1000,48300,48.0,48.0,0,1226,70,1,0,0
3009,1924901,99,138,7.0,1000,125500,45.0,45.0,0,1171,160,1,0,0
3010,2316800,99,116,8.0,783,9500,48.0,48.0,0,1319,69,1,0,0
3011,1190529,99,93,8.0,9000,300600,24.0,24.0,0,1069,66,1,0,0
3012,2320893,99,140,8.0,21,11500,65.0,94.0,1,692,769,1,0,0
3013,2044949,99,114,8.0,1000,50600,68.0,68.0,0,1265,181,1,0,0
3014,1378215,99,93,8.0,2000,93100,26.0,26.0,0,1223,375,1,0,0
3015,1585983,99,45,7.0,486,42700,68.0,68.0,0,1270,109,1,0,0
3016,2346245,99,116,8.0,1000,1700,68.0,68.0,1,1328,114,1,0,1
3017,2337657,99,94,8.0,53,25000,18.0,18.0,0,1115,71,1,0,0
3018,562090,99,55,7.0,2000,112000,62.0,62.0,0,1196,226,1,0,0
3019,2223592,99,62,8.0,959,36600,33.0,33.0,0,1072,456,1,0,0
3020,2258515,99,58,8.0,26,2400,28.0,28.0,0,1287,74,1,0,0
3021,1822691,99,55,8.0,792,86500,58.0,58.0,0,1142,331,1,0,0
3022,2258515,99,112,8.0,41,18300,28.0,28.0,0,1291,75,1,0,0
3023,2129856,99,112,7.0,169,32500,25.0,25.0,0,1169,159,1,0,0
3024,1893163,99,116,7.0,113,19800,95.0,95.0,0,1037,496,1,0,0
3025,1926369,99,116,8.0,363,27600,42.0,42.0,0,1688,212,1,0,0
3026,562082,99,42,8.0,988,67000,62.0,62.0,0,1198,222,1,0,0
3027,1059880,99,131,8.0,7000,33300,15.0,15.0,1,1178,107,1,0,1
3028,2316826,99,45,8.0,694,4700,45.0,45.0,0,1185,77,1,0,0
3029,446609,99,124,8.0,815,28500,67.0,67.0,0,1023,302,1,0,0
3030,1673888,99,55,7.0,411,52800,92.0,92.0,0,2305,150,1,0,0
3031,1822709,99,131,8.0,19,0,23.0,23.0,0,1275,626,1,0,0
3032,2258481,99,112,7.0,31,9700,19.0,19.0,0,1226,70,1,0,0
3033,2320927,99,140,5.0,5,3400,115.0,168.0,1,828,825,1,0,0
3034,2223600,99,112,8.0,589,14700,32.0,32.0,0,1258,181,1,0,0
3035,2175495,99,112,8.0,107,21800,15.0,15.0,0,993,106,1,0,0
3036,2320919,99,140,5.0,4,3900,59.0,86.0,1,688,746,1,0,0
3037,2211167,99,55,8.0,1000,24800,50.0,50.0,0,1321,233,1,0,0
3038,1100742,99,55,8.0,876,61100,92.0,92.0,0,1068,362,1,0,0
3039,661157,99,138,7.0,875,67500,40.0,40.0,0,634,430,1,0,0
3040,1524073,99,42,8.0,161,24200,33.0,33.0,0,1317,118,1,0,0
3041,1448745,99,56,8.0,1000,51900,53.0,53.0,0,1209,260,1,0,0
3042,1933688,99,131,7.0,38,0,25.0,25.0,0,1196,226,1,0,0
3043,1297183,99,93,8.0,1000,63000,24.0,24.0,0,997,128,1,0,0
3044,614800,99,38,7.0,750,14800,20.0,20.0,0,737,48,1,0,0
3045,2129823,99,114,8.0,172,29800,44.0,44.0,0,1073,274,1,0,0
3046,1933696,99,131,7.0,10,0,25.0,25.0,0,1198,222,1,0,0
3047,2320943,99,140,7.0,4,4100,29.0,29.0,1,643,752,1,1,0
3048,2258507,99,112,7.0,65,8700,15.0,15.0,0,1073,456,1,0,0
3049,1589118,99,116,7.0,328,11900,90.0,90.0,0,1668,15,1,0,0
3050,2076420,99,94,8.0,388,33000,18.0,18.0,1,1805,362,1,0,1
3051,2030252,99,55,8.0,394,25300,62.0,62.0,0,1531,397,1,0,0
3052,1822725,99,55,7.0,515,37900,62.0,62.0,0,2560,216,1,0,0
3053,1310168,99,119,8.0,263,10400,50.0,50.0,0,560,15,0,0,0
3054,1596659,99,45,7.0,511,36600,41.0,41.0,0,1370,178,1,0,0
3055,2175503,99,94,7.0,446,18700,24.0,24.0,0,1097,68,1,0,0
3056,2320950,99,140,7.0,3,3700,25.0,35.0,1,538,467,1,1,0
3057,2320877,99,140,7.0,4,2100,45.0,61.0,1,751,60,1,0,0
3058,2320968,99,94,7.0,982,43200,18.0,18.0,1,1187,155,1,0,0
3059,2316818,99,112,6.0,9,2500,19.0,19.0,0,1327,69,1,0,0
3060,2337681,99,114,8.0,1000,1200,99.0,99.0,1,1183,15,1,0,0
3061,1772342,99,58,7.0,90,11400,75.0,75.0,0,1651,393,1,0,0
3062,1516046,99,62,6.0,154,11700,29.0,29.0,0,1835,123,1,0,0
3063,2320885,99,140,5.0,1,2700,24.0,30.0,1,540,259,1,0,0
3064,1630011,99,116,7.0,39,5100,148.0,148.0,0,1429,81,1,0,0
3065,2175552,99,45,7.0,39,9700,72.0,72.0,0,1274,83,1,0,0
3066,1822733,99,62,7.0,123,7900,38.0,38.0,0,1602,162,1,0,0
3067,1706035,99,62,8.0,201,15800,43.0,43.0,0,1439,153,1,0,0
3068,1280551,99,45,8.0,117,8900,128.0,128.0,0,1367,124,1,0,0
3069,2320935,99,140,7.0,5,2800,25.0,30.0,1,544,553,1,0,0
3070,718270,99,45,7.0,627,15200,48.0,48.0,0,1715,194,1,0,0
3071,1627744,99,94,7.0,505,22000,36.0,36.0,0,1128,217,1,0,0
3072,2186658,99,94,8.0,170,21400,18.0,18.0,0,1110,74,1,0,0
3073,1551233,99,55,7.0,88,13900,153.0,153.0,0,2388,207,1,0,0
3074,1924869,99,112,6.0,18,0,25.0,25.0,0,2560,216,1,0,0
3075,2321784,99,13,7.0,128,5500,26.0,26.0,0,533,15,1,0,0
3076,1536812,99,119,7.0,408,12500,50.0,50.0,0,471,15,0,0,0
3077,2129849,99,112,6.0,9,0,15.0,15.0,0,784,433,1,0,0
3078,2186641,99,94,6.0,77,11500,18.0,18.0,0,1128,74,1,0,0
3079,1032762,99,8,8.0,151,10300,82.0,82.0,0,1051,161,1,0,0
3080,2320851,99,140,8.0,2,1300,22.0,25.0,1,619,60,1,0,0
3081,1236942,99,119,8.0,353,16100,50.0,50.0,0,479,15,0,0,0
3082,2321701,99,13,8.0,61,3900,26.0,26.0,1,868,15,1,1,0
3083,1236850,99,119,8.0,343,13100,50.0,50.0,0,369,15,0,0,0
3084,2320869,99,140,8.0,3,1400,33.0,48.0,1,715,60,1,0,0
3085,2321743,99,13,0.0,0,464,26.0,26.0,0,374,164,1,0,0
3086,2311439,99,56,6.0,2,273,175.0,175.0,1,1194,110,1,1,0
3087,1822683,99,138,7.0,147,8400,38.0,38.0,0,1960,166,1,0,0
3088,1596113,99,116,7.0,120,9600,33.0,33.0,0,1925,15,1,0,0
3089,1924604,99,118,7.0,139,14100,84.0,84.0,1,1772,172,1,1,0
3090,445478,99,62,8.0,598,11500,42.0,42.0,0,791,323,1,0,0
3091,974659,99,19,8.0,109,3400,15.0,15.0,0,379,152,1,0,0
3092,1236926,99,119,7.0,246,6800,50.0,50.0,0,488,15,0,0,0
3093,1573187,99,119,7.0,125,6100,50.0,50.0,0,1220,15,1,0,0
3094,2321693,99,19,8.0,97,7200,23.0,23.0,1,857,15,1,1,0
3095,683862,99,116,8.0,197,11700,296.0,296.0,1,2009,156,1,1,0
3096,1705961,99,87,8.0,55,4000,23.0,23.0,0,1476,93,1,0,0
3097,1516053,99,116,7.0,247,13600,40.0,40.0,0,1834,111,1,0,0
3098,2129864,99,94,7.0,142,17300,26.0,26.0,0,1299,162,1,0,0
3099,1169770,99,19,8.0,72,1700,15.0,15.0,0,744,15,1,0,0
